submission_date,state,tot_cases,tot_death
2021/12/31,ID,319382,4162
2021/12/31,MD,726388,11758
2021/12/31,PA,2036424,36705
2021/12/31,NM,350043,5855
2021/12/31,ND,174626,2012
2021/12/31,CT,510188,9160
2021/12/30,WI,1112659,11151
2021/12/30,KY,862978,12254
2021/12/30,CT,510188,9160
2021/12/30,MT,197724,2906
2021/12/30,IA,575501,7858
2021/12/30,ND,174175,2012
2021/12/30,UT,636992,3787
2021/12/30,WY,115638,1526
2021/12/30,NC,1678309,19559
2021/12/30,GA,1816441,31418
2021/12/30,SD,179204,2486
2021/12/30,NV,501181,8420
2021/12/30,NE,340832,3341
2021/12/30,TX,4561037,74491
2021/12/30,ID,319382,4162
2021/12/30,OR,421263,5655
2021/12/30,NM,350043,5855
2021/12/30,NY,1891186,23568
2021/12/30,DE,176863,2286
2021/12/30,CA,5421162,75738
2021/12/30,NJ,1530529,29000
2021/12/30,OH,1995497,28780
2021/12/30,WA,849075,9853
2021/12/30,HI,106350,1074
2021/12/30,SC,966698,14619
2021/12/30,FL,4165668,62798
2021/12/30,VA,1118525,15587
2021/12/30,AL,898411,16632
2021/12/30,MS,543737,10450
2021/12/30,TN,1412111,20851
2021/12/30,RI,232255,3072
2021/12/30,MA,1117911,20221
2021/12/30,WV,328162,5336
2021/12/30,AZ,1373767,24212
2021/12/30,VT,59487,450
2021/12/30,IN,1246854,19037
2021/12/30,CO,919112,10240
2021/12/30,OK,708938,11555
2021/12/30,PA,2013156,36639
2021/12/30,MO,1006913,16074
2021/12/30,IL,2149548,31017
2021/12/30,AR,562529,9131
2021/12/30,MN,1022212,10656
2021/12/30,MI,1710271,29019
2021/12/30,LA,828695,14986
2021/12/30,MD,712443,11758
2021/12/30,ME,146736,1531
2021/12/30,NH,198667,1961
2021/12/30,AK,151583,947
2021/12/30,KS,519544,7001
2021/12/29,MD,700553,11758
2021/12/29,CA,5371564,75629
2021/12/29,GA,1792021,31354
2021/12/29,NY,1860964,23516
2021/12/29,NH,196656,1950
2021/12/29,IA,575501,7858
2021/12/29,HI,102925,1074
2021/12/29,NV,497964,8407
2021/12/29,ND,173379,2007
2021/12/29,CT,502484,9161
2021/12/29,AL,889754,16627
2021/12/29,RI,228368,3065
2021/12/29,NC,1659271,19548
2021/12/29,OK,704964,11555
2021/12/29,AZ,1368080,24171
2021/12/29,DE,174909,2283
2021/12/29,LA,816228,14984
2021/12/29,KS,519544,7001
2021/12/29,MN,1015435,10602
2021/12/29,OH,1975723,28780
2021/12/29,WA,842196,9839
2021/12/29,CO,910128,10198
2021/12/29,OR,418333,5640
2021/12/29,ID,318458,4161
2021/12/29,TN,1399393,20776
2021/12/29,MI,1710271,29019
2021/12/29,MT,197061,2905
2021/12/29,VA,1100906,15565
2021/12/29,IL,2119162,30908
2021/12/29,SC,960494,14610
2021/12/29,PA,1993720,36504
2021/12/29,MA,1095825,20183
2021/12/29,TX,4545437,74401
2021/12/29,NJ,1495354,28967
2021/12/29,WV,325514,5305
2021/12/29,WY,115242,1526
2021/12/29,IN,1234919,18989
2021/12/29,SD,178395,2474
2021/12/29,MS,538852,10439
2021/12/29,NE,338257,3338
2021/12/29,VT,58323,447
2021/12/29,AR,557551,9113
2021/12/29,WI,1103754,11119
2021/12/29,UT,633429,3781
2021/12/29,NM,347831,5829
2021/12/29,MO,998770,16070
2021/12/29,FL,4089968,62774
2021/12/29,KY,856782,12254
2021/12/29,AK,151583,947
2021/12/29,ME,145629,1527
2021/12/28,RI,224787,3061
2021/12/28,ID,317735,4153
2021/12/28,LA,806850,14978
2021/12/28,IL,2098064,30851
2021/12/28,PA,1976200,36200
2021/12/28,MS,535258,10420
2021/12/28,WA,837378,9822
2021/12/28,WI,1095891,11082
2021/12/28,NE,336426,3336
2021/12/28,CT,494964,9156
2021/12/28,IA,573032,7858
2021/12/28,IN,1227005,18930
2021/12/28,CA,5350816,75558
2021/12/28,AZ,1364669,24144
2021/12/28,VA,1087406,15541
2021/12/28,WY,114917,1526
2021/12/28,KY,851340,12253
2021/12/28,AR,553808,9097
2021/12/28,WV,323538,5288
2021/12/28,MO,991661,16056
2021/12/28,KS,512461,6964
2021/12/28,ME,144538,1511
2021/12/28,SC,956860,14603
2021/12/28,MA,1079660,20138
2021/12/28,OR,416020,5631
2021/12/28,NC,1644639,19522
2021/12/28,MN,1010225,10533
2021/12/28,AL,881279,16619
2021/12/28,OH,1955403,28780
2021/12/28,AK,150643,945
2021/12/28,NJ,1468881,28917
2021/12/28,NV,495183,8392
2021/12/28,HI,101371,1071
2021/12/28,NY,1833465,23446
2021/12/28,SD,177451,2468
2021/12/28,GA,1772897,31297
2021/12/28,ND,172607,2005
2021/12/28,TN,1387930,20738
2021/12/28,MD,686237,11703
2021/12/28,NH,195004,1935
2021/12/28,DE,173824,2276
2021/12/28,TX,4531151,74330
2021/12/28,MT,196453,2904
2021/12/28,OK,700798,11555
2021/12/28,VT,57454,447
2021/12/28,NM,346461,5796
2021/12/28,CO,902783,10169
2021/12/28,MI,1693244,28703
2021/12/28,UT,630126,3774
2021/12/28,FL,4032075,62741
2021/12/27,WV,322485,5260
2021/12/27,KS,512461,6964
2021/12/27,MD,675364,11672
2021/12/27,FL,3979261,62701
2021/12/27,ME,143210,1492
2021/12/27,OR,414140,5623
2021/12/27,OH,1940000,28720
2021/12/27,VT,57048,444
2021/12/27,NV,493378,8367
2021/12/27,AR,551394,9082
2021/12/27,MA,1069310,20075
2021/12/27,ID,316716,4133
2021/12/27,KY,847350,12251
2021/12/27,RI,221694,3056
2021/12/27,NE,334716,3331
2021/12/27,CA,5301385,75461
2021/12/27,IN,1221297,18760
2021/12/27,ND,171966,2002
2021/12/27,NM,345663,5774
2021/12/27,DE,173258,2271
2021/12/27,GA,1759879,31246
2021/12/27,AZ,1362693,23982
2021/12/27,PA,1964994,36069
2021/12/27,TX,4516356,74262
2021/12/27,AL,874904,16605
2021/12/27,UT,628310,3770
2021/12/27,MT,196044,2899
2021/12/27,NC,1638241,19501
2021/12/27,IL,2077260,30747
2021/12/27,SD,176186,2469
2021/12/27,NH,194470,1907
2021/12/27,HI,100559,1071
2021/12/27,WA,834235,9801
2021/12/27,MI,1680996,28644
2021/12/27,NY,1820459,23404
2021/12/27,IA,570470,7799
2021/12/27,NJ,1453647,28869
2021/12/27,SC,955302,14602
2021/12/27,WY,114624,1526
2021/12/27,CT,489211,9103
2021/12/27,MS,532560,10398
2021/12/27,LA,802537,14970
2021/12/27,CO,896403,10077
2021/12/27,OK,700033,11555
2021/12/27,TN,1381580,20613
2021/12/27,WI,1088992,11029
2021/12/27,AK,150643,945
2021/12/27,MO,986879,15887
2021/12/27,VA,1075293,15505
2021/12/27,MN,1000361,10493
2021/12/26,TX,4499025,74092
2021/12/26,WA,813741,9784
2021/12/26,MA,1055519,20050
2021/12/26,NJ,1443915,28861
2021/12/26,SC,952993,14601
2021/12/26,HI,97022,1071
2021/12/26,GA,1733600,31209
2021/12/26,IL,2042433,30566
2021/12/26,MO,976900,15880
2021/12/26,RI,220488,3050
2021/12/26,SD,175677,2456
2021/12/26,ND,171429,1996
2021/12/26,KS,505522,6950
2021/12/26,AZ,1355052,23982
2021/12/26,UT,623703,3754
2021/12/26,OK,696373,11336
2021/12/26,OH,1931908,28720
2021/12/26,MN,996224,10440
2021/12/26,WY,114242,1526
2021/12/26,NM,342649,5745
2021/12/26,NH,189987,1877
2021/12/26,DE,172827,2271
2021/12/26,AK,149815,945
2021/12/26,FL,3945772,62678
2021/12/26,WV,319035,5251
2021/12/26,IN,1200926,18696
2021/12/26,VA,1057946,15318
2021/12/26,NE,332257,3327
2021/12/26,ID,315726,4099
2021/12/26,NY,1812090,23314
2021/12/26,AR,550413,9066
2021/12/26,TN,1380161,20467
2021/12/26,VT,56834,443
2021/12/26,MT,195669,2895
2021/12/26,CA,5264182,75461
2021/12/26,MD,668790,11255
2021/12/26,WI,1083442,11017
2021/12/26,KY,846068,12245
2021/12/26,PA,1954488,36050
2021/12/26,CT,474557,9077
2021/12/26,MS,525502,10393
2021/12/26,AL,870588,16599
2021/12/26,LA,790373,14953
2021/12/26,NV,489279,8364
2021/12/26,MI,1645578,28344
2021/12/26,CO,886250,10074
2021/12/26,NC,1633992,19480
2021/12/26,OR,410565,5598
2021/12/26,ME,141780,1475
2021/12/26,IA,567997,7799
2021/12/25,MN,996224,10440
2021/12/25,WI,1083442,11017
2021/12/25,GA,1733600,31209
2021/12/25,LA,790373,14953
2021/12/25,PA,1947649,36050
2021/12/25,TN,1376263,20449
2021/12/25,ME,141780,1472
2021/12/25,WV,319035,5251
2021/12/25,MD,663414,11255
2021/12/25,CT,474557,9077
2021/12/25,ND,171360,1996
2021/12/25,OR,410565,5598
2021/12/25,CA,5264182,75461
2021/12/25,FL,3916726,62651
2021/12/25,MI,1645578,28344
2021/12/25,MO,976900,15880
2021/12/25,MT,195669,2895
2021/12/25,NV,489279,8364
2021/12/25,OH,1910991,28720
2021/12/25,UT,623703,3754
2021/12/25,KS,505522,6950
2021/12/25,NY,1780756,23271
2021/12/25,WY,114242,1526
2021/12/25,NC,1629184,19460
2021/12/25,IL,2042433,30566
2021/12/25,TX,4486466,74092
2021/12/25,SC,950263,14589
2021/12/25,DE,171563,2271
2021/12/25,RI,220291,3038
2021/12/25,SD,175677,2456
2021/12/25,AK,149815,945
2021/12/25,ID,315726,4099
2021/12/25,AL,868634,16590
2021/12/25,WA,813741,9784
2021/12/25,HI,97022,1071
2021/12/25,MS,525502,10393
2021/12/25,VA,1057946,15318
2021/12/25,CO,886250,10074
2021/12/25,KY,845092,12242
2021/12/25,NM,342649,5745
2021/12/25,VT,56611,441
2021/12/25,NH,189987,1877
2021/12/25,OK,696373,11336
2021/12/25,NE,332257,3327
2021/12/25,IN,1200926,18696
2021/12/25,NJ,1429756,28854
2021/12/25,AZ,1354708,23983
2021/12/25,MA,1055519,20050
2021/12/25,IA,567997,7799
2021/12/25,AR,549991,9058
2021/12/24,SD,175677,2456
2021/12/24,IA,567997,7799
2021/12/24,IL,2042433,30566
2021/12/24,UT,623703,3754
2021/12/24,TN,1371602,20449
2021/12/24,WA,813741,9784
2021/12/24,TX,4471130,74092
2021/12/24,ID,315726,4099
2021/12/24,GA,1733600,31209
2021/12/24,MT,195669,2895
2021/12/24,NM,342649,5745
2021/12/24,MN,996224,10440
2021/12/24,SC,947130,14558
2021/12/24,NV,489279,8364
2021/12/24,NH,189987,1877
2021/12/24,CT,474557,9077
2021/12/24,AZ,1351213,23913
2021/12/24,PA,1937793,36050
2021/12/24,RI,219085,3033
2021/12/24,IN,1200926,18696
2021/12/24,LA,790373,14953
2021/12/24,KY,843012,12235
2021/12/24,VA,1057946,15318
2021/12/24,AL,867849,16587
2021/12/24,AR,548967,9044
2021/12/24,NJ,1410275,28848
2021/12/24,WI,1083442,11017
2021/12/24,WV,319035,5251
2021/12/24,VT,56335,441
2021/12/24,MI,1645578,28344
2021/12/24,ND,171193,1996
2021/12/24,KS,505522,6950
2021/12/24,WY,114242,1526
2021/12/24,NC,1622524,19440
2021/12/24,NY,1780756,23271
2021/12/24,MA,1055519,20050
2021/12/24,OH,1910991,28720
2021/12/24,OK,696373,11336
2021/12/24,CO,886250,10074
2021/12/24,ME,141780,1472
2021/12/24,DE,170009,2271
2021/12/24,OR,410565,5598
2021/12/24,MS,525502,10393
2021/12/24,NE,332257,3327
2021/12/24,FL,3895756,62627
2021/12/24,MD,657588,11255
2021/12/24,HI,95454,1067
2021/12/24,MO,976900,15880
2021/12/24,CA,5264182,75461
2021/12/24,AK,149815,945
2021/12/23,ND,171193,1996
2021/12/23,GA,1724105,31169
2021/12/23,NJ,1391334,28822
2021/12/23,VT,55761,441
2021/12/23,KY,840291,12232
2021/12/23,MA,1044522,20011
2021/12/23,NC,1615436,19418
2021/12/23,AZ,1347405,23841
2021/12/23,SD,175677,2456
2021/12/23,AL,865566,16576
2021/12/23,WY,114242,1526
2021/12/23,AR,547248,9020
2021/12/23,LA,790373,14953
2021/12/23,VA,1049336,15294
2021/12/23,PA,1924507,35786
2021/12/23,IA,563955,7799
2021/12/23,SC,944540,14548
2021/12/23,CT,474557,9077
2021/12/23,NV,489279,8364
2021/12/23,IN,1200926,18696
2021/12/23,KS,505522,6950
2021/12/23,DE,168631,2255
2021/12/23,UT,623703,3754
2021/12/23,MD,648238,11255
2021/12/23,CO,881118,10052
2021/12/23,NM,342649,5745
2021/12/23,WA,813741,9784
2021/12/23,HI,93646,1066
2021/12/23,IL,2021302,30566
2021/12/23,NY,1763378,23222
2021/12/23,OH,1896577,28277
2021/12/23,MO,976883,15880
2021/12/23,NH,189987,1877
2021/12/23,TX,4457359,74092
2021/12/23,ME,141780,1472
2021/12/23,RI,217499,3026
2021/12/23,MI,1645578,28344
2021/12/23,ID,315726,4099
2021/12/23,TN,1366411,20388
2021/12/23,FL,3867825,62599
2021/12/23,CA,5243781,75383
2021/12/23,OR,410565,5598
2021/12/23,MT,195669,2895
2021/12/23,NE,332257,3327
2021/12/23,MS,525502,10393
2021/12/23,WV,319035,5251
2021/12/23,OK,694210,11336
2021/12/23,WI,1078491,10958
2021/12/23,AK,149815,945
2021/12/23,MN,996224,10440
2021/12/22,CT,471141,9078
2021/12/22,DE,167493,2249
2021/12/22,SD,175249,2450
2021/12/22,WY,114062,1526
2021/12/22,CO,877507,10038
2021/12/22,NV,487836,8354
2021/12/22,OK,693199,11336
2021/12/22,MD,638379,11255
2021/12/22,TX,4444883,74003
2021/12/22,NY,1747351,23166
2021/12/22,TN,1360465,18214
2021/12/22,IN,1200926,18696
2021/12/22,IL,2002360,30482
2021/12/22,MN,992851,10378
2021/12/22,WV,317540,5242
2021/12/22,NJ,1373212,28790
2021/12/22,OR,409232,5590
2021/12/22,AZ,1344183,23816
2021/12/22,KS,505522,6950
2021/12/22,AL,862980,16567
2021/12/22,MO,970415,15869
2021/12/22,WI,1072270,10894
2021/12/22,UT,622414,3749
2021/12/22,ID,315270,4097
2021/12/22,HI,92157,1063
2021/12/22,GA,1714093,31124
2021/12/22,CA,5223364,75281
2021/12/22,ME,140534,1472
2021/12/22,MT,195417,2890
2021/12/22,VT,55351,439
2021/12/22,AR,545934,9007
2021/12/22,MA,1034731,19963
2021/12/22,VA,1040581,15258
2021/12/22,NE,331081,3317
2021/12/22,MS,525502,10393
2021/12/22,NH,188644,1875
2021/12/22,LA,787538,14945
2021/12/22,KY,837401,12226
2021/12/22,PA,1913959,35786
2021/12/22,SC,942359,14527
2021/12/22,AK,149815,945
2021/12/22,RI,215858,3019
2021/12/22,FL,3835643,62577
2021/12/22,NM,341509,5701
2021/12/22,WA,809600,9755
2021/12/22,IA,563955,7799
2021/12/22,MI,1645578,28344
2021/12/22,NC,1608698,19389
2021/12/22,ND,170784,1994
2021/12/22,OH,1880588,28277
2021/12/21,MS,524629,10387
2021/12/21,WI,1066544,10851
2021/12/21,AR,545037,8997
2021/12/21,NV,486671,8339
2021/12/21,AL,860805,16559
2021/12/21,TX,4434762,73918
2021/12/21,OH,1867724,28277
2021/12/21,ID,314915,4082
2021/12/21,NC,1603517,19360
2021/12/21,KY,834500,12214
2021/12/21,CT,467775,9076
2021/12/21,NY,1735648,23121
2021/12/21,OK,691282,11336
2021/12/21,MA,1026129,19927
2021/12/21,MO,966740,15857
2021/12/21,FL,3807680,62557
2021/12/21,CA,5212461,75164
2021/12/21,ME,139420,1468
2021/12/21,AZ,1341377,23742
2021/12/21,OR,408069,5559
2021/12/21,NE,330181,3307
2021/12/21,MI,1636899,27989
2021/12/21,AK,149591,915
2021/12/21,MT,195171,2889
2021/12/21,MN,990047,10321
2021/12/21,TN,1356857,18145
2021/12/21,HI,91202,1061
2021/12/21,NM,340604,5662
2021/12/21,IN,1196148,18608
2021/12/21,WA,807529,9725
2021/12/21,VT,54731,436
2021/12/21,UT,621008,3738
2021/12/21,SD,174783,2449
2021/12/21,GA,1706483,31079
2021/12/21,NJ,1361306,28762
2021/12/21,KS,500448,6916
2021/12/21,NH,187340,1868
2021/12/21,VA,1034107,15224
2021/12/21,DE,166820,2249
2021/12/21,PA,1904121,35615
2021/12/21,CO,873784,10004
2021/12/21,RI,214132,3013
2021/12/21,LA,785333,14937
2021/12/21,WV,316391,5211
2021/12/21,MD,631510,11255
2021/12/21,IL,1985779,30401
2021/12/21,SC,941007,14512
2021/12/21,IA,562463,7799
2021/12/21,ND,170371,1993
2021/12/21,WY,113906,1526
2021/12/20,AZ,1338982,23519
2021/12/20,TN,1353983,18054
2021/12/20,VA,1028136,15175
2021/12/20,AL,859172,16553
2021/12/20,WV,315571,5191
2021/12/20,AR,544082,8982
2021/12/20,LA,783604,14934
2021/12/20,GA,1700763,31038
2021/12/20,NJ,1352812,28730
2021/12/20,WY,113762,1502
2021/12/20,MN,982664,10280
2021/12/20,ME,137958,1464
2021/12/20,KY,832217,12202
2021/12/20,UT,620197,3717
2021/12/20,NV,485401,8311
2021/12/20,OK,689800,11336
2021/12/20,DE,166292,2242
2021/12/20,TX,4423658,73865
2021/12/20,MO,963964,15739
2021/12/20,CT,461775,9042
2021/12/20,MI,1629362,27901
2021/12/20,IA,560351,7680
2021/12/20,KS,500448,6916
2021/12/20,SC,940081,14498
2021/12/20,NM,339894,5614
2021/12/20,NH,186678,1843
2021/12/20,WA,805831,9695
2021/12/20,OH,1855222,28028
2021/12/20,CA,5204695,75167
2021/12/20,NC,1599673,19340
2021/12/20,PA,1894514,35418
2021/12/20,IN,1192448,18489
2021/12/20,SD,174021,2438
2021/12/20,IL,1975515,30330
2021/12/20,MS,523889,10364
2021/12/20,AK,149591,915
2021/12/20,OR,407153,5534
2021/12/20,ND,169988,1990
2021/12/20,ID,314492,4068
2021/12/20,MD,627438,11255
2021/12/20,NE,328912,3302
2021/12/20,FL,3786677,62540
2021/12/20,WI,1061618,10763
2021/12/20,NY,1727150,23080
2021/12/20,VT,54515,436
2021/12/20,RI,212795,3010
2021/12/20,CO,870433,9918
2021/12/20,MA,1019682,19865
2021/12/20,HI,90510,1061
2021/12/20,MT,194929,2878
2021/12/19,UT,617697,3704
2021/12/19,NM,336790,5577
2021/12/19,AR,543648,8956
2021/12/19,MN,979283,10235
2021/12/19,AK,149173,915
2021/12/19,TX,4413046,73859
2021/12/19,IN,1181554,18385
2021/12/19,WI,1054191,10667
2021/12/19,TN,1352555,18028
2021/12/19,IA,557029,7680
2021/12/19,FL,3771703,62519
2021/12/19,AZ,1336806,23519
2021/12/19,OR,405292,5531
2021/12/19,VA,1017398,15115
2021/12/19,MT,194764,2877
2021/12/19,AL,857773,16545
2021/12/19,NH,183056,1836
2021/12/19,ND,169435,1980
2021/12/19,CA,5178422,74996
2021/12/19,ME,136401,1441
2021/12/19,NV,483286,8278
2021/12/19,ID,313967,4068
2021/12/19,WA,800329,9674
2021/12/19,CO,866477,9862
2021/12/19,NC,1596915,19316
2021/12/19,MS,522455,10354
2021/12/19,WY,113584,1502
2021/12/19,PA,1890259,35398
2021/12/19,SC,938992,14497
2021/12/19,GA,1691674,30994
2021/12/19,OH,1847140,28028
2021/12/19,NJ,1345717,28714
2021/12/19,MD,621220,11255
2021/12/19,MO,962301,15739
2021/12/19,RI,212087,3002
2021/12/19,KY,830985,12195
2021/12/19,HI,89675,1061
2021/12/19,OK,685905,11336
2021/12/19,KS,497789,6909
2021/12/19,NY,1719004,23031
2021/12/19,VT,54291,436
2021/12/19,MA,1005470,19829
2021/12/19,CT,455566,9002
2021/12/19,SD,173655,2433
2021/12/19,DE,165621,2242
2021/12/19,WV,314791,5164
2021/12/19,IL,1944056,30202
2021/12/19,MI,1614141,27739
2021/12/19,LA,780668,14924
2021/12/19,NE,327301,3298
2021/12/18,ME,136400,1441
2021/12/18,CT,455566,9002
2021/12/18,NM,336790,5577
2021/12/18,NE,327301,3298
2021/12/18,NC,1593504,19301
2021/12/18,FL,3760763,62496
2021/12/18,LA,780668,14924
2021/12/18,CO,866477,9862
2021/12/18,IA,557029,7680
2021/12/18,MS,522455,10354
2021/12/18,MA,1005470,19829
2021/12/18,KS,497789,6909
2021/12/18,NV,483286,8278
2021/12/18,AL,857221,16535
2021/12/18,DE,164923,2242
2021/12/18,OH,1839501,28028
2021/12/18,ID,313967,4068
2021/12/18,WA,800329,9674
2021/12/18,WI,1054191,10667
2021/12/18,IN,1181554,18385
2021/12/18,OR,405292,5531
2021/12/18,SD,173655,2433
2021/12/18,AZ,1334061,23516
2021/12/18,PA,1883028,35378
2021/12/18,HI,88717,1059
2021/12/18,CA,5178422,74996
2021/12/18,GA,1691674,30994
2021/12/18,TN,1350631,18028
2021/12/18,RI,211455,2999
2021/12/18,VT,53856,435
2021/12/18,NY,1708930,22992
2021/12/18,UT,617697,3704
2021/12/18,MT,194764,2877
2021/12/18,MO,960399,15739
2021/12/18,SC,937681,14466
2021/12/18,OK,685905,11336
2021/12/18,AR,543242,8942
2021/12/18,AK,149173,915
2021/12/18,NH,183056,1836
2021/12/18,NJ,1338372,28708
2021/12/18,WY,113584,1502
2021/12/18,MD,620113,11255
2021/12/18,ND,169161,1980
2021/12/18,TX,4405621,73834
2021/12/18,KY,829380,12185
2021/12/18,IL,1944056,30202
2021/12/18,VA,1017398,15115
2021/12/18,WV,313890,5164
2021/12/18,MN,979283,10235
2021/12/18,MI,1614141,27739
2021/12/17,CA,5178422,74996
2021/12/17,HI,88019,1056
2021/12/17,CO,866477,9862
2021/12/17,CT,455566,9002
2021/12/17,MS,522455,10354
2021/12/17,MI,1614141,27740
2021/12/17,AK,149173,915
2021/12/17,VA,1017398,15115
2021/12/17,LA,780668,14924
2021/12/17,MT,194764,2877
2021/12/17,ID,313812,4068
2021/12/17,WA,800329,9674
2021/12/17,MO,956648,15730
2021/12/17,UT,617697,3704
2021/12/17,SD,173655,2433
2021/12/17,IL,1944056,30202
2021/12/17,ME,136386,1441
2021/12/17,TX,4397558,73756
2021/12/17,MN,979283,10235
2021/12/17,RI,210271,2995
2021/12/17,AZ,1330594,23487
2021/12/17,IN,1181554,18385
2021/12/17,OK,685905,11336
2021/12/17,AL,856692,16524
2021/12/17,DE,164092,2234
2021/12/17,NE,327301,3298
2021/12/17,NJ,1330728,28675
2021/12/17,AR,542426,8930
2021/12/17,TN,1348283,17986
2021/12/17,MA,1005470,19829
2021/12/17,WY,113584,1502
2021/12/17,VT,53443,433
2021/12/17,KS,497789,6909
2021/12/17,NV,483286,8278
2021/12/17,GA,1691674,30994
2021/12/17,NM,336790,5577
2021/12/17,NC,1589417,19278
2021/12/17,WI,1054191,10667
2021/12/17,FL,3749823,62471
2021/12/17,OR,405292,5531
2021/12/17,PA,1874155,35183
2021/12/17,NH,183056,1836
2021/12/17,KY,827376,12172
2021/12/17,NY,1698611,22944
2021/12/17,MD,617744,11255
2021/12/17,ND,169161,1980
2021/12/17,SC,936246,14462
2021/12/17,OH,1829367,28028
2021/12/17,WV,312692,5164
2021/12/17,IA,557029,7680
2021/12/16,MA,998400,19783
2021/12/16,GA,1688806,30911
2021/12/16,AL,855930,16515
2021/12/16,MN,975447,10181
2021/12/16,NJ,1323331,28659
2021/12/16,NH,181660,1828
2021/12/16,MT,194562,2873
2021/12/16,ME,135318,1430
2021/12/16,IA,553407,7680
2021/12/16,OK,685905,11336
2021/12/16,SD,173257,2430
2021/12/16,UT,616680,3697
2021/12/16,ID,313423,4060
2021/12/16,TN,1345849,17939
2021/12/16,IN,1176411,18332
2021/12/16,VT,53038,430
2021/12/16,ND,168996,1977
2021/12/16,FL,3739685,62449
2021/12/16,NC,1585373,19257
2021/12/16,PA,1865237,35095
2021/12/16,DE,163021,2231
2021/12/16,CO,864039,9841
2021/12/16,VA,1013390,15083
2021/12/16,MS,521544,10351
2021/12/16,LA,779567,14918
2021/12/16,NV,482138,8263
2021/12/16,AK,148772,859
2021/12/16,TX,4391567,73658
2021/12/16,NY,1687870,22891
2021/12/16,KY,824795,12159
2021/12/16,KS,493492,6895
2021/12/16,CT,454123,9002
2021/12/16,IL,1933291,30135
2021/12/16,NM,334324,5516
2021/12/16,RI,209007,2989
2021/12/16,AZ,1326908,23344
2021/12/16,SC,934984,14445
2021/12/16,WA,798239,9653
2021/12/16,OH,1819342,27594
2021/12/16,WV,311524,5142
2021/12/16,OR,404229,5527
2021/12/16,HI,87241,1054
2021/12/16,WI,1049261,10610
2021/12/16,MI,1606702,27511
2021/12/16,MD,614493,11255
2021/12/16,WY,113478,1502
2021/12/16,CA,5171129,74879
2021/12/16,AR,541315,8913
2021/12/16,MO,953523,15715
2021/12/16,NE,326431,3293
2021/12/15,MO,949211,15707
2021/12/15,KS,493492,6895
2021/12/15,MA,991709,19753
2021/12/15,ND,168668,1973
2021/12/15,AZ,1323997,23324
2021/12/15,MT,194397,2869
2021/12/15,UT,615576,3688
2021/12/15,IN,1170950,18272
2021/12/15,WA,796369,9635
2021/12/15,IA,553407,7680
2021/12/15,MS,520834,10347
2021/12/15,PA,1857879,34990
2021/12/15,HI,86857,1052
2021/12/15,AL,855042,16507
2021/12/15,GA,1686332,30901
2021/12/15,AK,148772,859
2021/12/15,NY,1677912,22851
2021/12/15,TN,1343588,17900
2021/12/15,AR,540510,8901
2021/12/15,MN,971667,10142
2021/12/15,NC,1581195,19235
2021/12/15,CO,861940,9779
2021/12/15,SD,172744,2419
2021/12/15,WV,310245,5142
2021/12/15,ID,313041,4057
2021/12/15,VT,52427,428
2021/12/15,WY,113359,1502
2021/12/15,IL,1921433,30076
2021/12/15,NV,481301,8244
2021/12/15,RI,207826,2985
2021/12/15,DE,162331,2230
2021/12/15,VA,1009933,15055
2021/12/15,NH,180238,1817
2021/12/15,NJ,1316108,28643
2021/12/15,FL,3730899,62430
2021/12/15,CT,452038,9002
2021/12/15,MD,611069,11255
2021/12/15,NE,325655,3282
2021/12/15,ME,134166,1405
2021/12/15,LA,778542,14912
2021/12/15,OR,403329,5508
2021/12/15,OK,684579,11336
2021/12/15,NM,334324,5516
2021/12/15,CA,5162035,74794
2021/12/15,SC,933855,14431
2021/12/15,MI,1599679,27459
2021/12/15,KY,822385,12148
2021/12/15,OH,1807539,27594
2021/12/15,TX,4385832,73568
2021/12/15,WI,1043693,10544
2021/12/14,WI,1038465,10483
2021/12/14,MT,194108,2853
2021/12/14,SD,172300,2411
2021/12/14,WY,113233,1502
2021/12/14,KY,819707,12133
2021/12/14,OR,402436,5469
2021/12/14,SC,933016,14421
2021/12/14,NE,324720,3276
2021/12/14,AK,148380,857
2021/12/14,LA,777696,14897
2021/12/14,NJ,1311119,28613
2021/12/14,MN,969450,10088
2021/12/14,ID,312591,4049
2021/12/14,CT,450315,9000
2021/12/14,IL,1911649,29985
2021/12/14,KS,489354,6875
2021/12/14,NV,480615,8227
2021/12/14,NH,178967,1810
2021/12/14,MO,945656,15689
2021/12/14,WV,308985,5114
2021/12/14,TX,4380886,73477
2021/12/14,NM,332975,5491
2021/12/14,GA,1683676,30882
2021/12/14,DE,161650,2225
2021/12/14,MD,607998,11255
